Time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Pressure,Temp,DeltaP,AirspeedTemp,Speed,Power,Airspeed
57.965,1.36,2.84,14.49,0.57,0.12,-0.08,1013.2,22.2,-57.3,19.9,12.66,87,0.00
58.063,4.59,0.87,1.84,-0.13,1.38,-0.16,1013.7,22.3,-54.2,19.9,12.66,87,0.00
58.184,1.92,-2.33,12.83,0.23,-1.20,0.17,1013.3,22.2,-47.9,19.9,12.66,87,0.00
58.282,2.43,3.59,16.62,0.89,0.55,-0.12,1013.5,22.1,-53.1,19.9,12.66,79,0.00
58.379,-7.91,3.74,10.51,0.06,1.32,0.04,1013.7,22.0,-50.0,19.9,12.66,79,0.00
58.478,-6.58,-1.29,8.47,-0.57,0.97,0.51,1013.3,22.1,-56.3,19.9,13.22,79,0.00
58.576,19.22,2.38,-3.51,0.71,-1.80,0.09,1013.6,22.1,-54.2,19.9,13.22,79,0.00
58.673,8.26,0.08,2.48,0.26,1.77,0.05,1013.5,22.1,-50.0,19.9,13.22,79,0.00
58.770,5.66,-1.20,4.81,0.33,-0.29,0.05,1013.4,22.1,-43.7,19.9,13.22,79,0.00
58.867,7.01,-1.11,20.34,-0.22,-0.84,-0.36,1013.5,22.1,-54.2,19.9,13.22,79,0.00
58.980,2.15,-4.83,17.31,-0.23,0.03,-0.08,1013.3,22.2,-51.0,19.9,13.22,79,0.00
59.078,-10.89,-2.64,24.75,-0.12,-0.54,0.05,1013.4,22.2,-53.1,19.9,13.22,79,0.00
59.175,3.61,-1.36,14.98,-0.06,0.56,-0.03,1013.0,22.0,-47.9,19.9,13.22,79,0.00
59.273,-8.46,0.72,4.52,0.50,-0.12,-0.15,1013.4,21.9,-47.9,19.9,13.22,79,0.00
59.370,-7.66,-1.82,8.71,0.08,0.40,-0.02,1013.4,22.2,-51.0,19.9,13.22,79,0.00
59.570,13.60,1.82,10.69,-0.13,-1.13,0.44,1013.2,22.1,-57.3,19.1,13.76,79,0.00
59.692,-4.60,1.37,3.01,-0.12,-2.04,0.35,1013.3,22.1,-56.3,19.1,13.76,79,0.00
59.789,10.01,0.64,14.86,0.04,-1.33,0.30,1013.2,21.9,-18.4,19.1,13.76,79,0.00
59.886,-10.86,0.99,19.46,0.30,1.20,0.03,1013.9,22.0,-51.0,19.9,13.76,79,0.00
59.999,-1.35,-3.15,17.91,0.14,-1.22,0.04,1013.2,22.1,22.6,19.2,13.76,79,21.92
60.073,-8.70,2.22,6.90,-0.12,1.96,-0.33,1013.5,22.2,48.9,19.2,13.76,79,32.24
60.170,-9.11,-0.45,13.35,-0.26,0.21,0.06,1013.7,22.2,-37.4,19.9,13.76,79,0.00
60.292,-2.55,0.57,18.78,0.00,1.36,0.13,1013.5,21.9,4.7,19.2,13.76,86,10.03
60.389,4.22,-2.49,13.31,0.37,-1.28,0.35,1013.1,22.1,-38.4,19.9,13.76,86,0.00
60.504,-0.89,-0.20,2.89,-0.15,-0.42,-0.03,1013.3,22.1,-19.5,19.1,15.02,86,0.00
60.587,-3.15,-0.68,14.85,-0.20,-0.28,0.11,1013.4,22.1,-47.9,19.1,15.02,86,0.00
60.685,6.69,-0.51,7.66,0.15,-1.04,-0.04,1013.0,22.1,-50.0,19.1,15.02,86,0.00
60.782,1.80,-0.73,12.75,0.48,-0.17,-0.15,1013.1,22.1,-56.3,19.1,15.02,86,0.00
60.879,13.05,-0.47,4.82,0.31,0.24,-0.41,1013.5,22.1,-18.4,19.1,15.02,86,0.00
60.976,0.48,0.31,15.53,-1.12,-0.21,-0.02,1013.2,22.1,-12.1,19.1,15.02,86,0.00
61.090,-14.08,3.37,4.82,-0.20,0.57,0.24,1013.5,22.1,-16.3,19.1,15.02,86,0.00
61.187,-2.61,-2.51,6.29,-0.42,0.40,0.21,1013.3,22.1,-28.9,19.1,15.02,86,0.00
61.285,3.30,-1.87,9.66,0.53,-0.77,-0.03,1013.5,22.0,-34.2,19.1,15.02,83,0.00
61.382,6.33,-0.02,19.64,0.44,0.97,-0.29,1013.0,22.1,-40.5,19.1,15.02,83,0.00
61.480,-0.92,-0.75,4.97,-0.09,0.77,-0.01,1013.4,22.0,-54.2,19.1,15.22,83,0.00
61.570,4.44,2.38,5.13,0.41,-0.76,-0.23,1013.6,22.1,4.7,19.2,15.22,83,10.03
61.677,-6.38,5.96,13.92,0.77,1.24,-0.14,1013.0,22.1,-51.0,19.1,15.22,83,0.00
61.774,6.06,1.40,5.43,0.09,0.08,0.30,1013.3,22.2,-41.6,19.1,15.22,83,0.00
61.871,-2.94,-2.98,-0.80,0.24,-2.28,0.35,1013.2,22.0,-44.7,19.1,15.22,83,0.00
61.992,0.72,-3.08,19.16,0.24,0.25,-0.04,1013.3,21.9,-51.0,19.1,15.22,83,0.00
62.082,-4.47,3.25,9.39,0.04,1.24,-0.10,1013.5,21.8,-56.3,19.1,15.22,83,0.00
62.179,4.34,-1.35,-3.98,-0.16,0.77,-0.03,1013.0,22.0,-5.8,19.1,15.22,83,0.00
62.277,9.17,-1.92,13.34,-0.37,-1.18,0.02,1013.4,22.0,45.8,19.2,15.22,72,31.18
62.374,-7.81,-0.67,22.45,0.22,0.70,-0.44,1013.3,22.0,-18.4,19.1,15.22,72,0.00
62.472,1.77,0.86,12.01,-0.28,-0.11,0.08,1013.7,22.1,33.1,19.2,15.96,72,26.54
62.587,-10.47,2.99,4.01,0.43,-1.08,0.22,1013.5,21.9,-60.5,19.1,15.96,72,0.00
62.743,2.41,-2.35,10.57,0.15,-0.19,0.19,1013.3,22.1,35.2,19.2,15.96,72,27.36
62.793,1.48,-2.88,10.11,-0.36,1.07,0.03,1013.3,22.1,32.1,19.2,15.96,72,26.11
62.890,-0.30,-0.75,3.45,-0.10,1.07,-0.12,1013.5,22.1,-24.7,19.1,15.96,72,0.00
62.987,5.40,-3.72,13.07,0.30,-2.41,0.11,1013.2,21.9,-28.9,19.1,15.96,72,0.00
63.078,-2.39,-1.66,18.66,-0.46,0.64,-0.17,1013.8,22.0,-62.6,19.1,15.96,72,0.00
63.175,2.24,0.17,6.02,-0.02,0.40,-0.08,1013.1,21.9,-59.4,19.1,15.96,72,0.00
63.273,-2.10,4.98,8.21,0.13,0.43,0.15,1013.2,22.1,-35.2,19.1,15.96,72,0.00
63.370,1.64,-2.18,6.10,-0.01,-0.05,-0.04,1013.2,22.0,1.6,19.2,15.96,72,5.79
63.492,5.40,0.39,5.54,0.17,-0.77,-0.04,1013.1,21.9,17.4,19.2,16.37,72,19.21
63.582,3.50,-0.36,15.48,0.10,0.65,0.09,1013.4,21.9,-24.7,19.1,16.37,72,0.00
63.679,6.00,-1.30,7.55,-0.16,0.09,0.08,1013.1,22.0,-54.2,19.1,16.37,72,0.00
63.785,5.91,-1.10,11.76,0.45,-0.76,0.00,1013.5,22.0,-24.7,19.1,16.37,72,0.00
63.883,7.34,-2.81,13.02,-0.32,-0.95,0.00,1013.6,21.9,-50.0,19.1,16.37,72,0.00
63.980,1.29,-4.32,10.95,-0.61,0.30,-0.05,1013.4,21.9,-53.1,19.1,16.37,72,0.00
64.070,4.01,0.50,4.20,0.45,0.18,0.03,1013.3,22.0,-37.4,19.1,16.37,75,0.00
64.191,0.55,0.70,3.02,-0.29,0.33,0.14,1013.2,21.9,-24.7,19.1,16.37,75,0.00
64.288,4.41,-1.05,-0.27,-0.25,0.56,0.16,1013.3,21.9,-25.8,19.1,16.37,75,0.00
64.385,-3.60,-2.69,9.95,-0.02,0.44,0.11,1013.4,21.9,-57.3,19.1,16.37,75,0.00
64.483,-8.53,-0.79,6.19,-0.16,0.99,-0.17,1013.4,22.0,19.5,19.2,16.62,75,20.34
64.571,0.58,-2.97,3.44,0.06,-0.79,-0.06,1013.1,21.9,-34.2,19.1,16.62,75,0.00
64.693,2.24,-1.48,8.81,-0.41,-0.57,0.09,1013.1,21.8,-31.0,19.1,16.62,75,0.00
64.790,7.07,2.92,7.87,0.01,-0.31,-0.13,1013.2,22.0,-34.2,19.1,16.62,75,0.00
64.873,6.36,-0.68,1.45,-0.12,-0.74,0.19,1013.7,21.9,-35.2,19.1,16.62,75,0.00
64.970,4.12,1.87,4.02,-0.00,-0.14,0.39,1013.8,21.9,-32.1,19.1,16.62,75,0.00
65.085,-1.44,-1.29,7.26,-0.36,0.57,-0.09,1013.1,21.8,-57.3,19.1,16.62,83,0.00
65.182,2.16,-1.82,21.24,-0.73,-0.90,0.23,1013.5,21.8,-41.6,19.1,16.62,83,0.00
65.279,6.23,-0.17,16.44,0.06,0.23,0.06,1013.7,21.8,-51.0,19.1,16.62,83,0.00
65.376,-0.32,-0.47,7.30,-0.46,-0.22,0.21,1013.2,22.0,-25.8,19.1,16.62,83,0.00
65.474,6.67,-2.67,20.27,0.13,-1.22,0.28,1013.4,21.8,-27.9,19.1,16.72,83,0.00
65.587,-5.54,-1.13,14.62,0.25,-0.05,0.12,1013.5,21.9,-70.0,19.1,16.72,83,0.00
65.685,4.45,-1.40,6.06,-0.06,-0.18,0.05,1013.3,21.8,-85.7,19.1,16.72,83,0.00
65.782,10.04,-1.40,8.21,0.11,-0.35,-0.07,1012.9,21.9,-54.2,19.1,16.72,83,0.00
65.948,7.30,-4.38,12.90,-0.74,-1.01,0.23,1013.3,21.8,-51.0,19.1,16.72,83,0.00
65.973,-0.68,-1.52,5.64,0.21,0.41,0.06,1013.4,21.9,-53.1,19.1,16.72,83,0.00
66.088,5.79,2.03,4.52,-0.34,0.97,0.11,1014.0,21.9,-54.2,19.1,16.72,66,0.00
66.186,1.54,-2.32,-0.11,-0.09,0.14,-0.02,1013.3,21.9,-51.0,19.1,16.72,66,0.00
66.283,1.66,1.11,21.23,0.19,-0.09,-0.06,1013.9,21.9,-54.2,19.1,16.72,66,0.00
66.380,1.47,-1.26,0.37,-0.24,0.33,-0.07,1013.2,21.9,-27.9,19.1,16.72,66,0.00
66.477,-2.04,0.33,10.03,0.03,-1.75,0.06,1013.4,21.9,-54.2,19.1,16.72,66,0.00
66.590,3.30,0.71,17.70,-0.04,-1.17,0.15,1013.6,21.7,-50.0,19.1,16.72,66,0.00
66.688,4.98,-6.78,18.84,-0.13,0.60,-0.07,1012.9,21.8,-51.0,19.1,16.72,66,0.00
66.785,3.54,-2.01,13.44,0.22,-0.35,0.05,1013.4,21.8,-44.7,19.1,16.72,66,0.00
66.882,1.47,-1.87,4.97,-0.03,0.25,0.12,1013.3,21.8,-46.8,19.1,16.72,66,0.00
66.988,10.93,-0.37,-0.97,-0.42,-0.50,0.00,1013.5,21.7,-53.1,19.1,16.72,66,0.00
67.103,4.77,1.26,3.90,0.05,0.27,0.03,1013.3,21.7,-22.6,19.1,16.72,70,0.00
67.176,-0.00,0.19,7.65,0.10,0.13,0.11,1013.2,21.6,-57.3,19.1,16.72,70,0.00
67.273,2.80,-1.87,7.80,0.53,-0.76,0.12,1013.7,21.5,-57.3,19.1,16.72,70,0.00
67.370,-4.23,1.49,7.13,-0.16,1.08,-0.10,1013.6,21.7,-41.6,19.1,16.72,70,0.00
67.492,3.53,-0.83,17.49,0.11,0.18,-0.15,1013.1,21.6,-32.1,19.1,16.84,70,0.00
67.606,5.28,-2.05,10.60,0.25,-0.88,-0.04,1013.6,21.6,19.5,19.2,16.84,70,20.34
67.680,3.57,-3.20,13.02,0.05,-0.57,0.06,1013.5,21.6,-22.6,19.1,16.84,70,0.00
67.777,-0.65,-0.69,5.27,-0.01,-0.33,0.15,1014.0,21.8,-12.1,19.1,16.84,70,0.00
67.874,2.09,-1.55,8.50,-0.21,0.35,-0.23,1013.1,21.8,-2.6,19.1,16.84,70,0.00
67.971,2.47,-4.31,16.19,0.19,0.29,-0.14,1013.6,21.8,-21.6,19.1,16.84,70,0.00
68.079,-6.52,-0.52,21.43,0.51,-0.18,-0.27,1013.5,21.7,-59.4,19.1,16.84,70,0.00
68.193,-4.41,1.13,12.73,0.14,0.87,-0.09,1013.2,21.6,-56.3,19.1,16.84,70,0.00
68.290,-1.24,0.07,12.18,0.50,-0.55,0.29,1012.9,21.7,-27.9,19.1,16.84,70,0.00
68.387,2.70,-0.13,7.54,0.19,-0.36,0.22,1013.3,21.7,-59.4,19.1,16.91,70,0.00
68.484,0.80,0.17,5.02,0.30,-1.04,0.07,1013.3,21.6,-53.1,19.1,16.91,70,0.00
68.581,-14.01,3.29,14.22,0.39,0.81,0.07,1013.3,21.6,-56.3,19.1,16.91,70,0.00
68.671,11.31,1.79,3.17,0.05,1.00,-0.07,1012.8,21.5,-57.3,19.1,16.91,70,0.00
68.792,5.55,-1.08,-1.19,-0.59,-0.03,0.23,1013.7,21.6,-53.1,19.1,16.91,70,0.00
68.889,1.03,0.89,10.16,-1.00,-0.07,0.22,1013.3,21.6,-57.3,19.1,16.91,70,0.00
68.986,4.27,-3.62,21.23,0.18,-1.01,-0.30,1013.4,21.5,-53.1,19.1,16.91,70,0.00
69.154,0.43,0.24,3.28,-0.17,-1.12,-0.13,1013.4,21.6,-57.3,19.1,16.91,97,0.00
69.196,6.48,-0.25,17.10,0.16,-1.01,-0.06,1013.4,21.4,-57.3,19.1,16.91,97,0.00
69.270,2.62,1.91,17.60,-0.11,-0.38,0.01,1013.5,21.6,-53.1,19.1,16.91,97,0.00
69.391,0.34,1.08,17.88,0.23,-0.57,-0.36,1013.2,21.6,-57.3,19.1,16.89,97,0.00
69.488,2.74,-1.36,15.02,-0.02,-0.33,0.11,1013.1,21.4,-47.9,19.1,16.89,97,0.00
69.585,4.68,-1.24,11.46,0.31,-0.36,-0.01,1013.3,21.6,-54.2,19.1,16.89,97,0.00
69.698,6.37,0.64,14.11,0.24,0.04,0.16,1013.0,21.5,-53.1,19.1,16.89,97,0.00
69.772,2.82,-4.63,8.43,0.48,-0.27,-0.05,1013.3,21.5,-53.1,19.1,16.89,97,0.00
69.893,-5.27,3.22,11.46,0.01,1.12,-0.05,1013.2,21.6,-51.0,19.1,16.89,97,0.00
69.990,2.57,0.68,-4.23,0.06,0.04,0.10,1013.2,21.5,-50.0,19.1,16.89,97,0.00
70.088,1.44,5.12,15.60,-0.38,1.58,-0.33,1013.6,21.4,-47.9,18.3,16.89,106,0.00
70.237,-5.61,-2.31,16.63,-0.41,1.38,-0.23,1013.5,21.4,-56.3,18.3,16.89,106,0.00
70.287,9.60,-1.70,11.15,0.02,-0.54,0.05,1012.8,21.4,-53.1,18.3,16.89,106,0.00
70.384,3.07,-0.59,4.99,-0.11,1.23,0.07,1013.7,21.5,-51.0,18.3,16.72,106,0.00
70.481,1.26,-0.32,18.91,0.11,-0.67,0.04,1013.4,21.2,-54.2,18.3,16.72,106,0.00
70.578,1.08,-2.17,0.63,0.10,-0.10,-0.25,1013.4,21.6,-51.0,18.3,16.72,106,0.00
70.675,0.61,-2.11,21.80,0.28,0.65,-0.29,1013.4,21.5,-51.0,18.3,16.72,106,0.00
70.789,-1.86,0.77,16.58,0.10,0.01,-0.07,1013.2,21.4,-54.2,18.3,16.72,106,0.00
70.886,4.78,1.64,6.56,-0.02,-0.24,-0.01,1013.1,21.6,-51.0,18.3,16.72,106,0.00
70.983,5.30,-0.01,7.09,0.09,-0.93,0.11,1013.4,21.3,-50.0,18.3,16.72,106,0.00
71.081,0.54,-0.70,1.68,-0.25,0.69,0.19,1013.1,21.6,-50.0,18.3,16.72,69,0.00
71.178,-1.52,0.63,8.74,-0.16,0.78,-0.04,1013.4,21.4,-54.2,18.3,16.72,69,0.00
71.356,-0.95,1.77,8.24,0.32,-0.23,0.12,1013.3,21.4,-50.0,18.3,16.72,69,0.00
71.381,1.85,-1.13,8.16,-0.10,-0.06,-0.09,1013.5,21.4,-47.9,18.3,16.51,69,0.00
71.479,-10.34,-0.11,21.57,-0.24,0.65,0.03,1013.7,21.4,-50.0,18.3,16.51,69,0.00
71.576,0.57,-1.02,13.26,-1.45,0.03,0.08,1013.5,21.4,-46.8,18.3,16.51,69,0.00
71.673,4.43,-2.92,11.32,-0.45,-0.40,0.23,1013.3,21.4,-44.7,18.3,16.51,69,0.00
71.788,2.44,-4.27,15.72,0.05,0.05,-0.03,1013.4,21.5,-44.7,18.3,16.51,69,0.00
71.885,6.20,-3.67,3.89,0.19,0.51,-0.11,1013.3,21.4,-41.6,18.3,16.51,69,0.00
71.982,2.36,2.95,2.38,0.75,-0.17,0.07,1013.4,21.5,-51.0,18.3,16.51,69,0.00
72.080,2.16,-1.20,21.22,-0.60,0.41,0.20,1013.2,21.2,-53.1,18.3,16.51,69,0.00
72.177,5.72,-1.49,11.86,-0.42,1.01,-0.06,1013.1,21.5,-57.3,18.3,16.51,69,0.00
72.292,-1.62,-0.96,7.54,0.29,-0.96,-0.04,1013.7,21.4,41.6,18.4,16.51,69,29.71
72.425,-6.46,3.49,8.90,-0.08,0.40,0.20,1013.7,21.3,61.5,18.4,15.80,69,36.16
72.475,1.93,-1.44,9.35,-0.19,0.24,0.09,1013.1,21.4,79.4,18.4,15.80,69,41.08
72.572,6.82,-2.75,0.72,0.17,0.54,0.11,1013.0,21.5,76.3,18.4,15.80,69,40.26
72.693,3.83,4.49,6.50,0.08,-0.52,0.17,1013.1,21.3,79.4,18.4,15.80,69,41.08
72.784,-1.26,-1.43,1.26,0.05,0.32,-0.11,1013.1,21.2,78.4,18.4,15.80,69,40.81
72.881,1.52,0.47,9.32,0.19,0.86,-0.17,1013.5,21.4,84.7,18.4,15.80,69,42.42
72.978,0.61,0.58,12.66,0.63,-1.35,0.15,1013.1,21.5,82.6,18.4,15.80,69,41.89
73.076,0.49,1.70,18.70,-0.62,1.09,-0.10,1013.3,21.6,75.2,18.4,15.80,33,39.98
73.173,2.64,0.38,10.39,-0.38,-0.22,-0.19,1013.1,21.4,66.8,18.4,15.80,33,37.68
73.288,1.25,1.16,10.46,0.36,-0.08,0.08,1013.0,21.5,81.5,18.4,15.80,33,41.62
73.385,1.93,3.89,10.86,0.10,1.18,0.09,1012.9,21.7,75.2,18.4,15.25,33,39.98
73.493,1.12,-0.63,9.02,-0.08,-0.56,-0.04,1012.6,21.4,73.1,18.4,15.25,33,39.42
73.591,-3.04,1.21,10.32,-0.08,1.41,0.06,1013.2,21.6,52.1,18.4,15.25,33,33.26
73.688,-0.55,1.32,19.01,-0.05,-0.04,0.18,1013.4,21.7,42.6,18.4,15.25,33,30.09
73.778,-0.58,-2.35,8.41,-0.18,0.13,0.03,1013.7,21.4,58.4,18.4,15.25,33,35.22
73.877,-2.75,0.27,10.31,-0.29,1.02,-0.03,1013.2,21.5,65.8,18.4,15.25,30,37.38
73.974,3.66,-2.69,16.05,-0.05,-0.69,0.11,1013.0,21.4,30.0,18.4,15.25,30,25.24
74.071,8.18,-0.04,4.86,0.18,-0.10,0.01,1013.0,21.5,42.6,18.4,15.25,30,30.09
74.192,1.50,-1.49,7.81,-0.32,0.56,0.13,1013.3,21.7,-28.9,18.3,15.25,30,0.00
74.282,3.22,-1.53,6.92,-0.08,-0.20,0.15,1013.2,21.8,-57.3,18.3,15.25,30,0.00
74.380,3.71,0.93,8.86,0.19,0.29,0.10,1013.4,21.7,58.4,18.4,14.66,30,35.22
74.477,-1.13,-1.45,1.27,0.03,0.33,-0.03,1013.1,21.7,79.4,18.4,14.66,30,41.08
74.636,0.89,-1.46,7.63,-0.54,0.18,0.00,1013.6,21.6,64.7,18.4,14.66,30,37.08
74.686,-0.84,-1.74,5.82,0.09,0.16,-0.01,1013.1,21.6,42.6,18.4,14.66,30,30.09
74.799,5.12,-0.77,10.08,0.13,-0.18,-0.07,1013.2,21.6,41.6,18.4,14.66,0,29.71
74.873,1.14,-1.12,6.60,-0.30,0.93,-0.22,1013.7,21.8,17.4,18.4,14.66,0,19.21
74.970,1.36,0.70,4.43,0.34,-0.06,-0.02,1013.1,21.7,-8.9,18.3,14.66,0,0.00
75.091,1.91,-1.13,3.74,-0.13,-0.19,-0.01,1012.6,21.6,19.5,18.4,14.66,0,20.34
75.188,-0.32,0.03,9.41,-0.11,0.28,0.03,1013.3,21.7,58.4,18.4,14.66,0,35.22
75.301,5.94,0.30,7.32,-0.04,0.26,0.06,1012.7,21.6,81.5,18.4,14.66,0,41.62
75.375,7.29,0.35,14.12,0.02,0.47,0.09,1012.7,21.6,75.2,18.4,14.15,0,39.98
75.472,6.12,-6.09,2.10,0.09,-0.19,0.14,1012.5,21.8,79.4,18.4,14.15,0,41.08
75.593,-7.04,1.03,9.77,-0.35,1.71,-0.16,1013.1,21.6,81.5,18.4,14.15,0,41.62
75.701,11.71,-0.94,16.44,-0.17,0.93,-0.08,1013.2,21.6,73.1,18.4,14.15,0,39.42
75.775,-2.49,-2.17,10.65,-0.18,-0.33,-0.23,1012.7,21.9,-37.4,18.3,14.15,0,0.00
75.890,-1.54,-1.32,3.91,0.63,-0.12,0.10,1013.3,21.7,-43.7,18.3,14.15,0,0.00
75.987,4.37,0.45,15.50,0.24,-1.14,0.29,1013.5,21.6,-47.9,18.3,14.15,0,0.00
76.084,-7.47,-0.23,4.57,0.10,-0.44,-0.05,1013.3,21.8,-47.9,18.3,14.15,0,0.00
76.181,-0.86,0.82,22.38,0.26,-1.38,0.22,1013.4,21.6,-46.8,18.3,14.15,0,0.00
76.278,-1.55,-0.97,-7.75,-0.60,1.05,-0.13,1013.3,21.8,-51.0,18.3,14.15,0,0.00
76.392,-2.24,-9.58,-2.07,0.13,0.48,-0.31,1013.5,21.7,-43.7,18.3,13.44,0,0.00
76.489,3.76,2.48,3.56,0.01,0.42,0.05,1013.2,21.8,-44.7,18.3,13.44,0,0.00
76.586,-8.13,1.00,14.43,0.40,0.24,0.09,1012.8,21.6,-44.7,18.3,13.44,0,0.00
76.683,6.00,1.14,16.97,0.19,-0.51,-0.12,1013.4,21.7,-43.7,18.3,13.44,0,0.00
76.792,5.35,-0.71,20.26,-0.37,-1.01,-0.10,1012.8,21.8,-43.7,18.3,13.44,0,0.00
76.882,-5.58,0.24,13.07,0.06,0.97,-0.12,1012.8,21.6,-47.9,18.3,13.44,0,0.00
76.979,6.20,-4.19,12.57,-0.60,0.36,-0.23,1013.3,21.6,-50.0,18.3,13.44,0,0.00
77.076,2.98,-1.08,9.30,-0.03,-0.56,0.09,1013.4,21.6,-50.0,18.3,13.44,0,0.00
77.173,-4.47,2.39,8.98,-0.20,1.55,-0.15,1012.9,21.5,-41.6,18.3,13.44,0,0.00
77.270,-0.48,-0.46,13.46,-0.14,0.46,-0.02,1013.3,21.6,-46.8,18.3,13.44,0,0.00
77.384,-0.21,0.98,22.20,-0.07,0.69,0.18,1013.6,21.4,-47.9,18.3,12.85,0,0.00
77.481,-4.70,-2.07,11.08,0.16,0.20,0.05,1013.3,21.6,-44.7,18.3,12.85,0,0.00
77.578,5.85,-0.39,10.76,0.09,0.33,0.07,1013.0,21.5,-47.9,18.3,12.85,0,0.00
77.675,1.43,0.02,7.83,-0.09,-0.20,0.01,1012.9,21.6,-44.7,18.3,12.85,0,0.00
77.772,1.81,-0.10,4.93,-0.06,-0.80,0.11,1013.2,21.7,-32.1,18.3,12.85,0,0.00
77.904,1.72,-1.43,6.55,0.00,0.00,0.00,1013.0,21.6,-41.6,18.3,12.85,0,0.00
77.971,1.49,1.27,13.99,-0.08,0.97,-0.07,1013.1,21.6,-38.4,18.3,12.85,0,0.00
78.092,1.28,-0.64,10.30,0.09,0.00,0.04,1013.6,21.7,-34.2,18.3,12.85,0,0.00
78.189,1.37,-0.23,5.52,0.12,0.03,0.02,1013.5,21.5,-44.7,18.3,12.85,0,0.00
78.286,7.14,0.72,9.33,-0.13,-0.36,0.09,1013.8,21.5,-43.7,18.3,12.85,0,0.00
78.383,3.88,-1.03,4.46,0.46,-0.86,0.13,1013.2,21.8,-37.4,18.3,12.14,0,0.00
78.473,2.90,0.48,6.08,-0.07,-0.44,0.11,1013.4,21.6,-43.7,18.3,12.14,0,0.00
78.570,5.09,1.01,14.67,0.51,-0.19,0.19,1012.9,21.4,-44.7,18.3,12.14,0,0.00
78.691,-0.79,2.20,16.70,0.50,-0.06,0.31,1012.9,21.4,-40.5,18.3,12.14,0,0.00
78.788,2.54,-3.06,6.60,0.58,-0.66,0.16,1013.1,21.4,-15.3,18.3,12.14,0,0.00
78.886,2.93,-1.88,12.85,0.44,-0.24,0.11,1013.2,21.5,-35.2,18.3,12.14,0,0.00
78.986,-5.16,0.24,8.28,0.01,-0.78,0.11,1013.5,21.5,-38.4,18.3,12.14,0,0.00
79.084,-5.55,-1.52,9.41,0.00,1.12,-0.25,1013.8,21.5,-40.5,18.3,12.14,0,0.00
79.181,-0.57,-0.59,7.70,-0.25,0.03,-0.01,1013.5,21.5,-44.7,18.3,12.14,0,0.00
79.278,0.14,0.21,0.84,-0.33,0.31,0.13,1013.3,21.6,-44.7,18.3,12.14,0,0.00
79.375,5.28,-2.55,5.40,0.26,-0.52,0.03,1013.0,21.4,-41.6,18.3,11.09,0,0.00
79.489,2.94,-2.26,13.01,0.04,-0.09,-0.17,1013.2,21.4,-44.7,18.3,11.09,0,0.00
79.586,3.85,0.10,12.79,-0.03,0.38,-0.10,1013.4,21.5,-40.5,18.3,11.09,0,0.00
79.683,2.51,0.00,8.84,-0.14,-0.06,-0.12,1013.1,21.4,-43.7,18.3,11.09,0,0.00
79.780,3.23,-0.23,13.37,-0.03,-0.15,0.06,1013.0,21.6,-43.7,18.3,11.09,0,0.00
79.878,-3.17,-0.21,9.99,0.10,0.32,0.08,1012.9,21.5,-32.1,18.3,11.09,0,0.00
79.992,3.30,-2.16,2.24,-0.09,-1.34,0.15,1013.4,21.6,-44.7,18.3,11.09,0,0.00
80.077,1.85,0.23,7.34,0.01,-0.14,0.01,1013.5,21.5,-43.7,18.3,11.09,0,0.00
80.174,-0.77,-0.24,10.05,0.11,-0.60,0.04,1013.3,21.4,-40.5,18.3,11.09,0,0.00
80.271,2.62,-0.94,8.45,-0.12,-0.60,0.05,1013.2,21.4,-35.2,18.3,11.09,0,0.00
80.392,0.38,-0.55,18.19,0.12,0.41,0.08,1013.0,21.3,-40.5,18.3,9.77,0,0.00
80.481,0.51,0.36,7.52,-0.01,-0.35,0.17,1012.9,21.6,-35.2,18.3,9.77,0,0.00
80.579,2.04,-1.48,9.72,-0.20,0.15,0.09,1013.3,21.4,-35.2,18.3,9.77,0,0.00
80.676,6.61,-1.54,8.94,0.30,-1.75,0.09,1013.7,21.5,-32.1,18.3,9.77,0,0.00
80.773,6.46,-0.15,12.77,-0.05,0.04,0.08,1013.3,21.4,-38.4,18.3,9.77,0,0.00
80.871,0.54,0.05,10.51,0.01,-0.51,0.04,1013.3,21.4,-41.6,18.3,9.77,0,0.00
80.984,-1.15,-2.04,8.79,-0.07,0.02,0.01,1013.6,21.5,-41.6,18.3,9.77,0,0.00
81.202,1.09,0.12,12.35,0.13,-0.04,0.08,1013.2,21.5,-40.5,18.3,9.77,0,0.00
81.324,-0.24,0.78,10.03,-0.28,0.44,-0.11,1013.4,21.4,-43.7,18.3,9.77,0,0.00
81.422,0.31,0.82,9.55,0.37,-0.11,0.01,1013.6,21.6,-38.4,18.3,8.69,0,0.00
81.512,-1.21,-1.14,10.80,-0.11,0.03,-0.19,1013.3,21.4,-41.6,18.3,8.69,0,0.00
81.609,4.43,-0.94,9.34,-0.41,-0.15,-0.12,1013.1,21.4,-40.5,18.3,8.69,0,0.00
81.706,0.81,1.47,8.49,-0.05,-0.13,-0.15,1013.2,21.5,-40.5,18.3,8.69,0,0.00
81.803,-0.13,-0.38,12.48,-0.18,0.28,-0.22,1013.1,21.4,-38.4,18.3,8.69,0,0.00
81.924,1.68,-5.08,7.60,-0.56,-0.06,-0.23,1013.7,21.5,-32.1,18.3,8.69,0,0.00
82.014,2.19,0.86,13.53,1.04,0.11,-0.45,1013.8,21.6,-37.4,18.3,8.69,0,0.00
