Time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Pressure,Temp,DeltaP,AirspeedTemp,Speed,Power,Airspeed
119.400,2.88,-1.37,-0.56,-0.64,-0.06,0.17,1013.1,17.2,-47.9,15.2,14.34,0,0.00
119.521,7.53,1.28,18.01,0.32,-0.73,0.16,1013.8,17.0,-43.7,15.2,14.34,0,0.00
119.646,2.92,-4.50,12.73,-0.23,-0.29,0.04,1014.0,17.2,-41.6,15.2,14.34,0,0.00
119.720,-5.30,-1.61,3.45,0.00,0.07,-0.22,1013.7,17.1,-35.2,15.2,14.34,0,0.00
119.817,-7.24,-3.73,8.02,-0.43,0.15,-0.13,1014.0,17.1,-35.2,15.2,14.34,0,0.00
119.914,-9.26,-5.40,3.21,-0.11,0.60,-0.26,1013.9,17.2,-37.4,15.2,14.34,0,0.00
120.011,-5.20,-3.05,2.64,0.26,0.25,-0.10,1013.9,17.1,-37.4,15.2,14.34,0,0.00
120.124,-7.82,-2.24,0.22,0.29,0.16,-0.34,1013.6,17.2,-34.2,15.2,14.34,0,0.00
120.222,-5.28,-5.05,7.16,-0.19,-0.99,-0.24,1013.5,17.0,-43.7,15.2,14.34,0,0.00
120.319,-9.86,-1.08,7.16,-0.62,1.10,-0.67,1013.7,17.1,-37.4,15.2,14.34,0,0.00
120.416,-3.84,1.39,19.12,-0.06,0.82,-0.54,1013.6,17.1,-22.6,15.2,13.01,0,0.00
120.513,-1.75,0.04,10.05,-0.44,-0.34,-0.42,1013.8,17.2,-40.5,15.2,13.01,0,0.00
120.626,-2.43,-2.22,12.65,-0.55,0.36,-0.60,1013.9,17.1,-41.6,15.2,13.01,0,0.00
120.782,-0.22,-0.27,10.88,-0.02,0.11,-0.47,1013.5,17.1,-40.5,15.2,13.01,0,0.00
120.807,-1.24,-0.99,12.17,-0.47,0.01,-0.42,1013.8,17.2,-40.5,15.2,13.01,0,0.00
120.905,2.61,-1.87,6.89,-0.45,0.05,-0.32,1013.6,17.0,-38.4,15.2,13.01,0,0.00
121.002,0.08,-0.97,10.40,-0.49,0.08,-0.34,1014.1,17.2,-40.5,15.2,13.01,0,0.00
121.139,3.66,-1.71,12.40,-0.36,-0.26,-0.38,1013.6,17.1,-40.5,15.2,13.01,0,0.00
121.213,2.45,-0.12,12.04,-0.20,0.01,-0.40,1013.7,17.1,-41.6,15.2,13.01,0,0.00
121.310,-0.70,-1.54,10.45,-0.13,0.02,-0.35,1013.5,17.1,-40.5,15.2,13.01,0,0.00
121.407,1.44,-2.08,9.37,0.26,-0.04,-0.31,1013.8,17.1,-37.4,15.2,11.62,0,0.00
121.504,1.22,-1.22,8.27,0.02,-0.08,-0.26,1013.8,17.1,-35.2,15.2,11.62,0,0.00
121.601,-0.18,0.42,9.52,0.19,-0.05,-0.17,1013.4,17.2,-41.6,15.2,11.62,0,0.00
121.715,-1.53,0.73,8.89,-0.06,0.08,-0.16,1013.5,17.1,-41.6,15.2,11.62,0,0.00
121.848,-0.25,-0.17,10.24,-0.06,0.00,-0.10,1013.8,17.1,-40.5,15.2,11.62,0,0.00
121.922,-1.28,-1.67,9.71,-0.04,-0.02,-0.04,1013.6,17.0,-35.2,15.2,11.62,0,0.00
122.019,-0.78,-0.53,10.03,-0.01,0.01,0.01,1013.8,17.2,-35.2,15.2,11.62,0,0.00
122.116,-0.08,-1.90,9.78,0.09,0.00,0.02,1014.0,17.1,-38.4,15.2,11.62,0,0.00
122.206,0.88,0.26,9.99,0.18,-0.02,-0.03,1013.8,17.1,-38.4,15.2,11.62,0,0.00
122.303,0.97,-0.41,10.03,0.07,0.00,-0.04,1013.8,17.1,-38.4,15.2,11.62,0,0.00
122.400,0.98,-0.30,9.91,0.03,0.00,-0.01,1013.9,17.2,-40.5,15.2,11.62,0,0.00
122.521,0.98,-0.53,9.97,0.06,0.02,-0.01,1013.7,17.2,-41.6,15.2,11.62,0,0.00
122.618,0.74,-1.06,9.99,0.00,0.01,-0.01,1013.7,17.1,-40.5,15.2,11.62,0,0.00
122.708,0.90,-0.29,10.10,0.02,0.01,0.01,1013.4,17.2,-38.4,15.2,11.62,0,0.00
122.805,0.86,0.25,9.90,-0.00,-0.02,0.04,1013.4,17.2,-41.6,15.2,11.62,0,0.00
122.997,0.71,-1.43,8.93,0.02,0.03,-0.04,1013.9,17.1,-40.5,15.2,11.62,0,0.00
123.022,0.47,-0.80,9.27,-0.04,0.04,-0.01,1013.5,17.1,-43.7,15.2,11.62,0,0.00
123.120,0.44,-1.42,9.91,-0.09,0.01,0.01,1013.5,17.1,-41.6,15.2,11.62,0,0.00
123.210,0.88,-0.70,9.92,0.03,0.01,0.01,1013.4,17.1,-43.7,15.2,11.62,0,0.00
123.307,0.61,0.35,10.15,0.14,0.01,-0.01,1013.6,17.1,-43.7,15.2,11.38.4,15.2,9.97,0,0.00
123.501,0.92,-0.65,9.78,-0.01,-0.00,0.00,1013.5,17.2,-38.4,15.2,9.97,0,0.00
123.622,0.85,-0.67,9.93,0.01,0.01,0.01,1013.6,16.9,-38.4,15.2,9.97,0,0.00
123.712,0.95,-0.85,9.86,0.07,0.01,0.03,1013.7,17.1,-37.4,15.2,9.97,0,0.00
123.809,1.15,-1.48,9.99,-0.12,-0.06,-0.07,1014.1,17.0,-41.6,15.2,9.97,0,0.00
123.906,0.90,-0.62,9.77,-0.07,-0.01,0.08,1013.6,17.1,-40.5,15.2,9.97,0,0.00
124.003,0.57,-0.29,9.93,0.25,0.01,-0.02,1013.6,17.1,-43.7,15.2,9.97,0,0.00
124.112,0.74,-0.33,10.02,0.06,0.01,-0.01,1013.6,17.0,-43.7,15.2,9.97,0,0.00
124.202,1.22,-0.07,10.00,0.07,0.02,-0.01,1013.5,17.1,-40.5,15.2,9.97,0,0.00
124.323,-0.49,-0.05,10.39,0.06,0.26,0.04,1013.5,17.1,-41.6,15.2,9.97,0,0.00
124.420,0.76,0.45,9.89,-0.25,-0.01,0.03,1013.5,17.1,-37.4,15.2,9.97,0,0.00
124.518,0.88,-0.72,9.61,0.06,0.01,-0.00,1013.6,17.1,-40.5,15.2,9.97,0,0.00
124.615,0.71,-0.28,9.88,0.01,-0.01,-0.03,1014.1,17.2,-38.4,15.2,9.97,0,0.00
124.705,1.05,-0.31,10.12,0.24,0.02,0.02,1013.7,17.0,-40.5,15.2,9.97,0,0.00
124.802,0.96,-0.04,9.51,-0.00,-0.01,-0.09,1014.1,17.2,-40.5,15.2,9.97,0,0.00
124.923,1.05,0.20,9.91,-0.09,-0.02,-0.09,1013.7,17.1,-40.5,15.2,9.97,0,0.00
125.020,0.96,-0.44,9.95,-0.23,-0.09,-0.07,1013.7,17.2,-41.6,15.2,9.97,0,0.00
